Date;Profile;Message;Number of Likes;Number of comments;Number of Reactions, Comments & Shares;Impressions;Interactions per impression;Profile-ID;Post-ID;Link;
10/6/22 7:05 PM;Jair Messias Bolsonaro; Encontro com Empresários (06/10/22)- Belo Horizonte / Minas Gerais (Parte 3). Baixe nosso Aplicativo: https://app.bolsonaro.tv/;56847.0;30916.0;114705.0;;;211857482296579;211857482296579_1049153849066105;https://www.facebook.com/522422702568489/videos/1049153849066105;
10/6/22 7:04 PM;Jair Messias Bolsonaro; Encontro com Empresários (06/10/22)- Belo Horizonte / Minas Gerais (Parte 2). Siga nosso TikTok: https://www.tiktok.com/@bolsonaromessiasjair?_t=8WI9IV0Zi5N&_r=1;36632.0;5236.0;53009.0;;;211857482296579;211857482296579_1039426320070464;https://www.facebook.com/522422702568489/videos/1039426320070464;
10/6/22 6:51 PM;Jair Messias Bolsonaro; Faço minhas as sábias e fortes palavras da Tenente Sílvia Nobre Waiãpi, primeira indígena a se tornar oficial do nosso glorioso exército brasileiro, eleita Deputada Federal. No que depender de nós, daremos a vida para proteger o nosso povo e a nossa soberania. BRASIL ACIMA DE TUDO!;193417.0;16750.0;322398.0;;;211857482296579;211857482296579_711170513693706;https://www.facebook.com/522422702568489/posts/711170513693706;
10/6/22 6:39 PM;Jair Messias Bolsonaro; Encontro com Empresários (06/10/22)- Belo Horizonte / Minas Gerais (Parte 1). Telegram atualizado: https://t.me/jairbolsonarobrasil;26164.0;7343.0;43091.0;;;211857482296579;211857482296579_3169013900029344;https://www.facebook.com/522422702568489/videos/3169013900029344;
10/6/22 5:49 PM;Jair Messias Bolsonaro; O que o PT, com toda a sua corrupção, conseguiu destruir em tempos de paz, nós conseguimos construir em meio a uma pandemia, uma seca extrema e uma guerra de impactos globais. Com eles, o Brasil perdeu o rumo, com nós, o país finalmente entrou de vez no caminho da prosperidade.;90665.0;5423.0;140217.0;;;211857482296579;211857482296579_711118540365570;https://www.facebook.com/522422702568489/posts/711118540365570;
10/6/22 5:21 PM;Jair Messias Bolsonaro; Belo Horizonte/MG (06/10/2022). Nosso LinkedIn: https://www.linkedin.com/in/jairmessiasbolsonaro;70513.0;29183.0;131999.0;;;211857482296579;211857482296579_640088917631700;https://www.facebook.com/522422702568489/videos/640088917631700;
10/6/22 12:57 PM;Jair Messias Bolsonaro; Governadores de Goiás, Amazonas, Roraima e vice Presidente do União do Brasil declaram apoio à reeleição do Presidente Jair Messias Bolsonaro (06/10/22);45388.0;20353.0;83678.0;;;211857482296579;211857482296579_416487277301969;https://www.facebook.com/522422702568489/videos/416487277301969;
10/6/22 12:11 PM;Jair Messias Bolsonaro;06/10/2022 - Apoio do Governo e Prefeitos de GO à Jair Bolsonaro (Parte 4).;31295.0;10656.0;53192.0;;;211857482296579;211857482296579_655727672834508;https://www.facebook.com/522422702568489/videos/655727672834508;
10/6/22 12:05 PM;Jair Messias Bolsonaro;06/10/2022 - Apoio do Governo e Prefeitos de GO à Jair Bolsonaro (Parte 3).;70208.0;8347.0;103057.0;;;211857482296579;211857482296579_2250871278422699;https://www.facebook.com/522422702568489/videos/2250871278422699;
10/6/22 11:42 AM;Jair Messias Bolsonaro;06/10/2022 - Apoio de Parlamentares ao Presidente da República (Parte 2).;62352.0;20695.0;107865.0;;;211857482296579;211857482296579_654634136010793;https://www.facebook.com/522422702568489/videos/654634136010793;
10/6/22 10:48 AM;Jair Messias Bolsonaro;06/10/2022 - Apoio de Parlamentares ao Presidente da República (Parte 1);64557.0;29754.0;123795.0;;;211857482296579;211857482296579_648203433566127;https://www.facebook.com/522422702568489/videos/648203433566127;
10/6/22 10:44 AM;Jair Messias Bolsonaro; Não caiam em narrativas que tentam nos colocar contra nossos irmãos do nordeste. A esquerda divide para conquistar. Já tentaram com negros, mulheres, indígenas, etc. Agora tentam com nordestinos, para abafar conquistas como a Transposição do São Francisco, que nós concluímos.;137019.0;13257.0;192257.0;;;211857482296579;211857482296579_710493827094708;https://www.facebook.com/522422702568489/posts/710493827094708;
10/6/22 9:48 AM;Jair Messias Bolsonaro; Deputados Federais eleitos de todo Brasil declarando apoio à reeleição de Jair Bolsonaro no 2•turno (parte 2). (06/10/2022);79747.0;44823.0;168110.0;;;211857482296579;211857482296579_449220387311792;https://www.facebook.com/522422702568489/videos/449220387311792;
10/6/22 9:42 AM;Jair Messias Bolsonaro; Deputados Federais eleitos de todo Brasil declarando apoio à reeleição de Jair Bolsonaro no 2•turno (parte 1). (06/10/2022);55427.0;13185.0;96406.0;;;211857482296579;211857482296579_3230709317140555;https://www.facebook.com/522422702568489/videos/3230709317140555;
10/6/22 9:25 AM;Jair Messias Bolsonaro;-;166753.0;24155.0;275609.0;;;211857482296579;211857482296579_710306713780086;https://www.facebook.com/522422702568489/posts/710306713780086;
10/6/22 7:08 AM;Jair Messias Bolsonaro; A conversa mole agrada, mas é a coragem e a firmeza que garantem a segurança e o futuro de um povo e de uma nação nos momentos decisivos. São essas virtudes que nos protegem dos ataques à nossa soberania, das chantagens dos poderosos e dos conchavos que massacram o nosso povo.- A malandragem de Lula serviu para enrolar o povo enquanto seu governo o roubava e para enganá-lo sobre a falsa absolvição de seus crimes, nossa firmeza serviu para irmos até a Rússia em meio a uma chuva de críticas negociar fertilizantes e garantir nossa segurança alimentar.;148108.0;16271.0;195498.0;;;211857482296579;211857482296579_710122803798477;https://www.facebook.com/522422702568489/posts/710122803798477;
10/6/22 12:10 AM;Jair Messias Bolsonaro;-;72672.0;10994.0;115963.0;;;211857482296579;211857482296579_709866740490750;https://www.facebook.com/522422702568489/posts/709866740490750;
10/5/22 8:33 PM;Jair Messias Bolsonaro; Diante de tantas mentiras, ataques e desumanização, essa alegria e esse carinho seguem sendo, depois de Deus, o meu maior combustível para me manter de pé e seguir lutando para libertar o nosso povo das garras da injustiça, do abandono, da demagogia e da escravidão política.- Foi por essas pessoas que jurei defender meu país com o sacrifício de minha própria vida. Assim como elas estiveram ao meu lado, rezando e me dando forças no momento mais crítico de minha vida, onde vi a morte de perto depois do atentado que sofri, sempre estarei ao lado delas.- Um dia disseram que eu estava sozinho. Creio que todos que defendem os nossos valores já ouviram o mesmo e foram humilhados por isso. Foi por acreditarmos em nós mesmos que fomos capazes de chegar até aqui. E será por esse motivo que mudaremos de vez o destino de nossa nação!;76277.0;7474.0;116370.0;;;211857482296579;211857482296579_709699477174143;https://www.facebook.com/522422702568489/posts/709699477174143;
10/5/22 6:59 PM;Jair Messias Bolsonaro;Live Pr Bolsonaro - Eleicões 2022;117032.0;112737.0;293527.0;;;211857482296579;211857482296579_5518919818190956;https://www.facebook.com/522422702568489/videos/5518919818190956;
10/5/22 5:04 PM;Jair Messias Bolsonaro;-;63538.0;8025.0;138551.0;;;211857482296579;211857482296579_709180197226071;https://www.facebook.com/522422702568489/posts/709180197226071;
10/5/22 4:22 PM;Jair Messias Bolsonaro; Senadores eleitos pelo Brasil declaram apoio à reeleição de Jair Bolsonaro (05/10/2022).;66757.0;36895.0;136553.0;;;211857482296579;211857482296579_825712438459224;https://www.facebook.com/522422702568489/videos/825712438459224;
10/5/22 12:17 PM;Jair Messias Bolsonaro; Governador reeleito do Paraná, Ratinho Jr., Parlamentares e Prefeitos do estado declaram apoio ao Presidente Jair Messias Bolsonaro.;59598.0;22110.0;106739.0;;;211857482296579;211857482296579_423414699913748;https://www.facebook.com/522422702568489/videos/423414699913748;
10/5/22 11:36 AM;Jair Messias Bolsonaro; Coletiva com parlamentares mulheres eleitas pelo Brasil (05/10/2022);42541.0;12213.0;70929.0;;;211857482296579;211857482296579_431157465598152;https://www.facebook.com/522422702568489/videos/431157465598152;
10/5/22 11:25 AM;Jair Messias Bolsonaro;-;34352.0;9251.0;54827.0;;;211857482296579;211857482296579_1469793940170275;https://www.facebook.com/522422702568489/videos/1469793940170275;
10/5/22 9:54 AM;Jair Messias Bolsonaro;-;54889.0;34205.0;115708.0;;;211857482296579;211857482296579_1367835277073754;https://www.facebook.com/522422702568489/videos/1367835277073754;
10/5/22 8:13 AM;Jair Messias Bolsonaro; CEARÁ: Realizamos mais um leilão de saneamento. Caminhamos para a universalização do acesso à água e esgoto tratados, resultado do Marco Legal do Saneamento aprovado por nosso Governo.- Mais de 4 milhões de cearenses serão atendidos além de geração de emprego, saúde e preservação do meio ambiente.;29417.0;2804.0;41800.0;;;211857482296579;211857482296579_707599034050854;https://www.facebook.com/522422702568489/posts/707599034050854;
10/4/22 8:49 PM;Jair Messias Bolsonaro; Sempre existirá alguém que não gosta de você ou que você não gosta, é impossível agradar a todos.   Agora, quando se trata de decidir os rumos de uma nação, é preciso ir além dessas questões. A disputa não é entre palavras duras e palavras doces, é entre caminhos bem distintos.- No caminho de Lula, o governo é formado por indicações políticas, negociadas nas sombras em troca de apoio, prato cheio para a corrupção. No caminho de Jair Bolsonaro o governo é formado com independência, permitindo que se trabalhe pelo país e não por interesses estranhos.- No caminho de Lula o Brasil é amigo de ditaduras socialistas e financia obras em Cuba e Venezuela enquanto abandona as do próprio país. O caminho de Jair Bolsonaro fez o Brasil se aproximar do mundo livre e democrático, firmando grandes acordos e encaminhando a entrada na OCDE.-  No caminho de Lula, as estatais davam prejuízos, porque eram saqueadas para alimentar esquema de corrupção de seu bando. No caminho de Jair Bolsonaro, as estatais são lideradas por técnicos e dão lucros, que são usados em investimentos, como o pagamento do Auxilio Brasil.- No caminho de Lula, 13 milhões de famílias recebiam em média R$ 190. Alguns chegavam a receber apenas R$ 80 e, para que fossem reféns, perdiam o benefício se conseguissem emprego. No caminho de Jair Bolsonaro, 20 milhões de famílias recebem no mínimo R$ 600 do Auxilio Brasil.- No caminho de Lula, ameaças à propriedade privada, violência e invasões de terras promovidas pelo MST. No caminho de Jair Bolsonaro, a paz reinou através da entrega histórica de mais de 420 mil títulos de propriedade e a ampliação da legítima defesa para o homem do campo.- No caminho de Lula o crime organizado cresceu e se fortaleceu monstruosamente. A legalização das drogas, que destroem famílias e que fazem pais e mães enterrarem seus filhos, é uma questão de tempo. No caminho de Bolsonaro, recorde de apreensão de drogas e prejuízos ao tráfico.- No caminho de Lula, bandidos são vítimas e policiais são demonizados. Quer soltar presos e tem apoio de Facções. No caminho de Bolsonaro, o Brasil está do lado daqueles que arriscam suas vidas para proteger a sociedade. Vítima é vítima e bandidos devem pagar pelos seus crimes.- No caminho de Lula, a violência só aumentou, colocando o Brasil no patamar de países em guerra civil, com 60 mil mortes anuais. No caminho de Jair Bolsonaro, a violência caiu drasticamente, com a maior redução de homicídios de toda a série histórica e o menor nível em 15 anos.- No caminho de Bolsonaro, a garantia de que, apesar de críticas, a mídia jamais será controlada pelo governo, assim como a Internet. No caminho de Lula, a sanha pelo controle de todos os meios de comunicação, aos moldes do que fez a Venezuela e outras ditaduras amigas do PT.- No caminho de Bolsonaro, uma economia de mercado, pujante, que  está permitindo que o Brasil gere empregos e cresça enquanto todo o mundo está em queda. O caminho de Lula culminou na maior recessão de nossa história, mesmo sem uma pandemia e uma guerra de impactos globais.- Por fim, maior do que nossas palavras, são as nossas ações. Com todos os defeitos e caneladas, sempre estivemos ao lado da liberdade e da democracia. Nenhum opositor foi perseguido em meu governo. Pelo contrário, foram meus apoiadores que foram vítimas de perseguições e abusos.- Estou longe de ser perfeito. Na verdade, ninguém é. Se fosse, não seria necessário que Deus se fizesse homem para morrer por nós, já que não existiriam pecados. Mas tenho certeza que temos o melhor caminho para tornar realidade o sonho de sermos uma nação grande e próspera! 🇧🇷;133270.0;14389.0;192475.0;;;211857482296579;211857482296579_707219174088840;https://www.facebook.com/522422702568489/posts/707219174088840;
10/4/22 8:25 PM;Jair Messias Bolsonaro;-;103667.0;40343.0;195114.0;;;211857482296579;211857482296579_789660425575219;https://www.facebook.com/522422702568489/videos/789660425575219;
10/4/22 7:25 PM;Jair Messias Bolsonaro; Diferenças sempre existirão, mas o que está em jogo neste momento é algo muito maior: o futuro do nosso Brasil. É hora de unirmos forças para proteger a liberdade e a dignidade do povo brasileiro e evitar que a quadrilha que assaltou e quase destruiu o país volte ao poder.- Agradeço ao Governador de Minas Gerais Romeu Zema , ao Governador do Rio de Janeiro Cláudio Castro e ao Governador de São Paulo Rodrigo Garcia por decidirem se unir a nós contra a corrupção, o abandono e o desrespeito aos valores das familias brasileiras que representa o PT.- Tenham a certeza de que esse apoio se estende a todo brasileiro honesto, que segue as leis, ama a sua família e deseja viver num país cada vez mais seguro para seus filhos e netos. Um país livre das drogas, da criminalidade, da inversão de valores e dos ataques à fé de cada um.;251350.0;31340.0;366259.0;;;211857482296579;211857482296579_707168717427219;https://www.facebook.com/522422702568489/posts/707168717427219;
10/4/22 6:32 PM;Jair Messias Bolsonaro; Culto por ocasião da Convenção Fraternal das Assembleias de Deus (04/10/2022) (São Paulo / SP). Atualizações realizadas no Telegram: https://t.me/jairbolsonarobrasil;168328.0;76417.0;329630.0;;;211857482296579;211857482296579_866740061364220;https://www.facebook.com/522422702568489/videos/866740061364220;
10/4/22 3:33 PM;Jair Messias Bolsonaro; Atual Governador de São Paulo, Rodrigo Garcia (PSDB), oficializa apoio à reeleição do Presidente Jair Bolsonaro e eleição do Eterno Ministro da Infraestrutura, Tarcísio Gomes de Freitas.;167359.0;80642.0;332697.0;;;211857482296579;211857482296579_1158786318048996;https://www.facebook.com/522422702568489/videos/1158786318048996;
10/4/22 12:32 PM;Jair Messias Bolsonaro;O pai da mentira passa o tempo inteiro ameaçando cristãos no Brasil, se alinhando com perseguidores, como o Ditador da Nicarágua,  e tem a cara de pau de “apagar” tudo de sua memória e faltar com a verdade sem a menor preocupação em nome de votos, como sempre tratou a população!Ser cristão ou não é a opção de cada um, entretanto a discussão ultrapassa esse ponto. Uma pessoa que mente sem o mínimo pudor e 2 minutos depois diz mudar de ideia é capaz de tudo. Não trata-se de crença, mas de caráter!;0.0;0.0;0.0;;;211857482296579;211857482296579_705864514224306;https://www.facebook.com/522422702568489/posts/705864514224306;
10/4/22 12:23 PM;Jair Messias Bolsonaro; Governador reeleito no estado do Rio de Janeiro, Cláudio Castro, anuncia apoio ao Presidente Jair Bolsonaro no segundo turno.;139875.0;70690.0;279609.0;;;211857482296579;211857482296579_768523711114263;https://www.facebook.com/522422702568489/videos/768523711114263;
10/4/22 11:36 AM;Jair Messias Bolsonaro; Anúncio de apoio do Governador Zema (NOVO/ Minas Gerais) à reeleição de Jair Bolsonaro.;238128.0;30006.0;367424.0;;;211857482296579;211857482296579_705749420902482;https://www.facebook.com/522422702568489/posts/705749420902482;
10/4/22 9:33 AM;Jair Messias Bolsonaro;-;97989.0;94511.0;279343.0;;;211857482296579;211857482296579_1145602929373317;https://www.facebook.com/522422702568489/videos/1145602929373317;
10/4/22 6:37 AM;Jair Messias Bolsonaro; Cerca de 35 milhões de litros de diesel importado da Rússia chegaram ao porto de Santos.- Outras operações de importação estão em progresso.- Novas cargas são esperadas para outubro, aumentando a competição e pressionando para a queda dos preços do combustível.- Evitamos desabastecimento primário e que os alimentos não deixem de chegar em todos os locais do país.;145627.0;11929.0;190366.0;;;211857482296579;211857482296579_705525777591513;https://www.facebook.com/522422702568489/posts/705525777591513;
10/3/22 2:26 PM;Jair Messias Bolsonaro; Mantenham o foco! Um dos principais e mais difíceis objetivos foi alcançado ontem. Nós já temos o que é necessário para libertar o Brasil do autoritarismo, da chantagem e da injustiça que tanto nos idigna. A mudança mais profunda do país já começou! Não é o povo que deve temer.;285318.0;46906.0;422764.0;;;211857482296579;211857482296579_703863074424450;https://www.facebook.com/522422702568489/posts/703863074424450;
10/3/22 2:16 AM;Jair Messias Bolsonaro; Contra tudo e contra todos, tivemos no 1° turno de 2022 uma votação mais expressiva do que aquela que tivemos em 2018. Foram quase 2 milhões de votos a mais! Também elegemos as maiores bancadas da Câmara e do Senado, o que era a nossa maior prioridade neste primeiro momento.- Elegemos governadores no 1° turno em 8 estados e elegeremos nossos aliados em outros 8 estados neste 2° turno. Esta é a maior vitória dos patriotas na história do Brasil: 60% do território brasileiro será governado por quem defende nossos valores e luta por um país mais livre.- Muita gente se deixou levar pelas mentiras propagadas pelos institutos de pesquisas, que saíram do 1° turno completamente desmoralizados. Erraram todas as previsões e já são os maiores derrotados desta eleição. Vencemos essa mentira e agora vamos vencer a eleição!- Esta disputa não decidirá apenas quem assumirá um cargo nos próximos quatro anos. Esta disputa decidirá nossa identidade, nossos valores e a forma como seremos vistos pelo mundo e pelo próprio Deus. Lutemos pela liberdade, pela honestidade, por nossos filhos e pelo Brasil.- Sabemos do tamanho da nossa responsabilidade e dos desafios que vamos enfrentar. Mas sabemos aonde queremos chegar e como chegaremos lá. Pela graça de Deus, nunca perdi uma eleição e sei que não será agora, quando a liberdade do Brasil inteiro depende de nós, que iremos perder.- Nossos adversários só se prepararam para uma corrida de 100 metros. Nós estamos prontos para uma maratona. Vamos lutar com confiança e com força cada vez maior, certos de que vamos prevalecer pela pátria, pela família, pela vida, pela liberdade e pela vontade de Deus! 🇧🇷;624494.0;148775.0;1033212.0;;;211857482296579;211857482296579_702930767851014;https://www.facebook.com/522422702568489/posts/702930767851014;
10/2/22 10:46 PM;Jair Messias Bolsonaro; Pronunciamento à nação (02/10/2022);382005.0;284071.0;864194.0;;;211857482296579;211857482296579_508221407389865;https://www.facebook.com/522422702568489/videos/508221407389865;
10/2/22 9:01 AM;Jair Messias Bolsonaro; Voto Primeiro Turno (02/10/2022).;87625.0;25115.0;144260.0;;;211857482296579;211857482296579_1563209950798225;https://www.facebook.com/522422702568489/videos/1563209950798225;
10/2/22 8:38 AM;Jair Messias Bolsonaro;-;170720.0;34321.0;258138.0;;;211857482296579;211857482296579_482968580417886;https://www.facebook.com/522422702568489/videos/482968580417886;
10/2/22 12:05 AM;Jair Messias Bolsonaro; O crime organizado apoia Lula, porque Lula representa os interesses deles. O brasileiro honesto e trabalhador está conosco, porque nós representamos os seus valores. Em 2018, eles venceram entre os criminosos, nós vencemos entre o povo de bem, que segue e respeita as leis.- O que está em jogo são caminhos claramente opostos e muito bem definidos. De um lado, o socialismo, a liberação do aborto, a vitimização de bandidos, a legalização das drogas, a relativização do crime, a demonização de policiais, a corrupção sistêmica e a destruição da família.- Do outro, a defesa da liberdade e da propriedade privada, o direito à legítima defesa, o combate às drogas e à violência, a proteção da vida desde a concepção, o livre mercado, a defesa da inocência das crianças e um governo honesto, que caminha ao lado do povo brasileiro.- Todos são livres para escolher por qual destes caminhos o país percorrerá, consciente de que as consequências de cada um já estão claras. Dito isso, tenho certeza de que o crime não voltará a controlar o nosso Brasil, porque temos o Brasil acima de tudo e DEUS ACIMA DE TODOS!;50405.0;7176.0;76889.0;;;211857482296579;211857482296579_701247914685966;https://www.facebook.com/522422702568489/posts/701247914685966;
10/1/22 11:43 PM;Jair Messias Bolsonaro; Obrigado, meu amigo Trump! Graças ao apoio do povo brasileiro e de nossa determinação em lutar pelos interesses do Brasil, hoje somos respeitados no mundo todo e contamos com o apoio de nações livres e prósperas e não mais de ditaduras socialistas, como no passado.;301973.0;22885.0;455036.0;;;211857482296579;211857482296579_701233764687381;https://www.facebook.com/522422702568489/posts/701233764687381;
10/1/22 10:09 PM;Jair Messias Bolsonaro; Israel também está com Bolsonaro. Agradeço ao ex-Premiê de Israel, Benjamin Netanyahu - בנימין נתניהו, pela amizade, apoio e reconhecimento. O Brasil seguirá junto com Israel na luta pela liberdade e pelos valores que fundaram nossa civilização. Que o bom Deus ilumine o povo brasileiro amanhã! 🇧🇷🇮🇱;70382.0;3549.0;98585.0;;;211857482296579;211857482296579_701175424693215;https://www.facebook.com/522422702568489/posts/701175424693215;
10/1/22 9:20 PM;Jair Messias Bolsonaro; Os venezuelanos acompanharão com apreensão a eleição brasileira, pedindo a Deus para que o Brasil siga sendo um refúgio e uma esperança e também para que não voltemos nunca mais a eleger políticos que apoiam e financiam a ditadura que os massacra.- Obrigado, Juan Guaidó! Lutaremos sempre por aquilo que vale mais do que as nossas próprias vidas: a liberdade. O Brasil seguirá sendo uma luz para os que sonham com um futuro mais livre na nossa América Latina e seguirá acolhendo nossos irmãos flagelados pelo socialismo.;51131.0;2431.0;71743.0;;;211857482296579;211857482296579_701147231362701;https://www.facebook.com/522422702568489/posts/701147231362701;
10/1/22 7:36 PM;Jair Messias Bolsonaro; Live diária / PR Jair Bolsonaro (01/10/2022);124747.0;78593.0;257777.0;;;211857482296579;211857482296579_1420134305138600;https://www.facebook.com/522422702568489/videos/1420134305138600;
10/1/22 5:48 PM;Jair Messias Bolsonaro; Joinville / Santa Catarina 9. Telegram do dia atualizado: https://t.me/jairbolsonarobrasil;57043.0;6678.0;81577.0;;;211857482296579;211857482296579_700965584714199;https://www.facebook.com/522422702568489/posts/700965584714199;
10/1/22 5:45 PM;Jair Messias Bolsonaro; Joinville / Santa Catarina 8. TikTok JB: - Joinville / Santa Catarina 7;30826.0;6876.0;49697.0;;;211857482296579;211857482296579_642043277357062;https://www.facebook.com/522422702568489/videos/642043277357062;
10/1/22 5:33 PM;Jair Messias Bolsonaro; Joinville / Santa Catarina 7. Site JB: www.bolsonaro.tv;25264.0;3896.0;37101.0;;;211857482296579;211857482296579_1061304607917367;https://www.facebook.com/522422702568489/videos/1061304607917367;
10/1/22 4:59 PM;Jair Messias Bolsonaro; Joinville / Santa Catarina 6. Telegram do dia atualizado: https://t.me/jairbolsonarobrasil;21943.0;3725.0;33364.0;;;211857482296579;211857482296579_437330461624354;https://www.facebook.com/522422702568489/videos/437330461624354;
10/1/22 4:54 PM;Jair Messias Bolsonaro; Joinville / Santa Catarina 5. TikTok JB: https://www.tiktok.com/@bolsonaromessiasjair?_t=8W9Q99b9jwT&_r=1;21549.0;3906.0;31718.0;;;211857482296579;211857482296579_518411733442946;https://www.facebook.com/522422702568489/videos/518411733442946;
10/1/22 4:43 PM;Jair Messias Bolsonaro; Joinville / Santa Catarina 3. Flickr JB: https://www.flickr.com/photos/fotosbolsonaro/;47932.0;12233.0;79800.0;;;211857482296579;211857482296579_588047769780236;https://www.facebook.com/522422702568489/videos/588047769780236;
10/1/22 4:42 PM;Jair Messias Bolsonaro; Joinville / Santa Catarina 4. Kwai JB: http://s.kw.ai/u/@jairbolsonaro/5CoJ4E81;12871.0;865.0;18090.0;;;211857482296579;211857482296579_700690754741682;https://www.facebook.com/522422702568489/posts/700690754741682;
10/1/22 4:40 PM;Jair Messias Bolsonaro; Joinville / Santa Catarina 2. GETTR JB: https://gettr.com/user/jairbolsonaro;13629.0;1113.0;20596.0;;;211857482296579;211857482296579_700689331408491;https://www.facebook.com/522422702568489/posts/700689331408491;
10/1/22 4:35 PM;Jair Messias Bolsonaro; Joinville / Santa Catarina 1. YouTube JB: https://youtube.com/c/jbolsonaro;20168.0;1195.0;27074.0;;;211857482296579;211857482296579_700684901408934;https://www.facebook.com/522422702568489/posts/700684901408934;
10/1/22 4:25 PM;Jair Messias Bolsonaro; Uma das maiores atletas da história do esporte brasileiro, Maurren Maggi.- Grato pelas palavras, sinceridade e confiança! 🇧🇷🌷;127382.0;9820.0;190469.0;;;211857482296579;211857482296579_700677904742967;https://www.facebook.com/522422702568489/posts/700677904742967;
10/1/22 11:50 AM;Jair Messias Bolsonaro; São Paulo (01/10/22) Parte 7. Aplicativo JB: https://app.bolsonaro.tv/;55301.0;16162.0;91768.0;;;211857482296579;211857482296579_5065616536876169;https://www.facebook.com/522422702568489/videos/5065616536876169;
10/1/22 11:37 AM;Jair Messias Bolsonaro; São Paulo (01/10/22) Parte 6. Telegram JB: https://t.me/jairbolsonarobrasil;25786.0;3601.0;38168.0;;;211857482296579;211857482296579_509467283881858;https://www.facebook.com/522422702568489/videos/509467283881858;
10/1/22 11:29 AM;Jair Messias Bolsonaro; São Paulo (01/10/22) Parte 5. Kwai JB: http://s.kw.ai/u/@jairbolsonaro/C7qDtBuo;22914.0;7138.0;39097.0;;;211857482296579;211857482296579_506221424270177;https://www.facebook.com/522422702568489/videos/506221424270177;
10/1/22 11:18 AM;Jair Messias Bolsonaro; São Paulo (01/10/22) Parte 4. TikTok JB: https://www.tiktok.com/@bolsonaromessiasjair?_t=8W91cN0tP9B&_r=1;20647.0;4893.0;32784.0;;;211857482296579;211857482296579_642367737316520;https://www.facebook.com/522422702568489/videos/642367737316520;
10/1/22 10:46 AM;Jair Messias Bolsonaro; São Paulo (01/10/22) Parte 3Flickr JB: https://www.flickr.com/photos/fotosbolsonaro/;32220.0;12729.0;59602.0;;;211857482296579;211857482296579_641795327288416;https://www.facebook.com/522422702568489/videos/641795327288416;
10/1/22 10:36 AM;Jair Messias Bolsonaro; São Paulo (01/10/22) Parte 2. LinkedIn JB: https://www.linkedin.com/in/jairmessiasbolsonaro;44853.0;13723.0;77618.0;;;211857482296579;211857482296579_691296809230810;https://www.facebook.com/522422702568489/videos/691296809230810;
10/1/22 10:21 AM;Jair Messias Bolsonaro; São Paulo (01/10/22) Parte 1. YouTube JB: https://youtube.com/c/jbolsonaro;33781.0;16979.0;68711.0;;;211857482296579;211857482296579_759970108436522;https://www.facebook.com/522422702568489/videos/759970108436522;
10/1/22 9:14 AM;Jair Messias Bolsonaro; O Embaixador e o povo já decretaran! Neste domingo, é 2️⃣2️⃣✅ para o Brasil seguir no caminho da liberdade e da prosperidade! Valeu, Gusttavo Lima;107184.0;8638.0;157700.0;;;211857482296579;211857482296579_700093851468039;https://www.facebook.com/522422702568489/posts/700093851468039;
10/1/22 7:08 AM;Jair Messias Bolsonaro; EDUCAÇÃO: Os governos do PT nos deixaram nas últimas colocações no ranking de educação no mundo, mesmo após o “fique em casa” o Brasil de hoje cria programas para sairmos dessa situação, além de maior reajuste para professores do ensino básico diante de série histórica no Brasil (33%).- Com o Programa Tempo de Aprender, estamos revolucionando a maneira de alfabetizar nossas crianças. Já são mais de 5 mil municípios que participam desse programa e mais de 18 milhões de acessos aos cursos de alfabetização.- Assista ao vídeo!;47915.0;3790.0;65922.0;;;211857482296579;211857482296579_699980654812692;https://www.facebook.com/522422702568489/posts/699980654812692;
9/30/22 10:00 PM;Jair Messias Bolsonaro; A globo não vai te mostrar por livre e espontânea vontade, mas teve que deixar revelarmos!;50319.0;3955.0;68699.0;;;211857482296579;211857482296579_699689131508511;https://www.facebook.com/522422702568489/posts/699689131508511;
9/30/22 8:49 PM;Jair Messias Bolsonaro;-;78815.0;5170.0;101936.0;;;211857482296579;211857482296579_699618014848956;https://www.facebook.com/522422702568489/posts/699618014848956;
9/30/22 6:55 PM;Jair Messias Bolsonaro;Live eleitoral diária 30/09/22;69619.0;46131.0;145081.0;;;211857482296579;211857482296579_1558199694594426;https://www.facebook.com/522422702568489/videos/1558199694594426;
9/30/22 5:47 PM;Jair Messias Bolsonaro; Desde o Chile, José Antonio Kast, líder da bem-sucedida campanha contra a nova constituição chilena, envia seu apoio para que o Brasil siga no caminho da ordem e da liberdade, sendo um farol para a América Latina e para o mundo.- Deus, Pátria, Família, Vida e Liberdade!;40371.0;2175.0;56353.0;;;211857482296579;211857482296579_699493461528078;https://www.facebook.com/522422702568489/posts/699493461528078;
9/30/22 4:40 PM;Jair Messias Bolsonaro; Dupla Matogrosso e Mathias- 🇧🇷🎶🎶🎶;27300.0;2378.0;38295.0;;;211857482296579;211857482296579_699454721531952;https://www.facebook.com/522422702568489/posts/699454721531952;
9/30/22 3:07 PM;Jair Messias Bolsonaro; 🏀- Nene Hilario , nosso ídolo da NBA e da nossa seleção brasileira, obrigado pela consideração! - Nenê é 22, é Brasil!;51945.0;4144.0;73948.0;;;211857482296579;211857482296579_699261761551248;https://www.facebook.com/522422702568489/posts/699261761551248;
